"","Site","Age.cal.BP","Hill_N1","Abies","Acer","Aconitum","Adonis","Aesculus","Alnus","Alnus.alnobetula","Amaranthaceae","Amaryllidaceae","Amygdaloideae","Andromeda","Apiaceae","Aquilegia","Arbutus","Arctostaphylos","Argania","Artemisia","Asparagaceae","Asteraceae","Asteraceae..Liguliflorae.","Asteroideae","Astragalus","Berberis","Betula","Betula..Chamaebetula.","Boraginaceae","Brassicaceae","Bruckenthalia","Buxus","Calluna","Campanulaceae","Caprifoliaceae","Caragana","Carduoideae","Carpinus.betulus","Carpinus.orientalis.Ostrya","Caryophyllaceae","Cassiope","Castanea","Cedrus","Celastraceae","Celtis","Ceratonia","Cichorioideae","Cistaceae","Cistus","Clematis","Colchicaceae","Convolvulaceae","Cornus","Corylus","Cotinus","Crassulaceae","Crataegus","Cupressaceae","Cyperaceae","Cytinaceae","Daphne","Delphinium","Dennstaedtiaceae","Diapensia","Dryas","Empetrum","Ephedra","Equisetum","Erica","Ericaceae","Euonymus","Euphorbiaceae","Fabaceae","Fabaceae..herbs.","Fagus","Frangula","Fraxinus","Genisteae","Gentianaceae","Geraniaceae","Halimium","Hedera","Helianthemum","Helleborus","Hippophae","Huperzia","Hypericaceae","Ilex","Impatiens","Iridaceae","Jasminum","Juglans","Juncaceae","Kalmia","Lamiaceae","Larix","Lavandula","Ledum","Ligustrum","Liliaceae","Linaceae","Linnaea","Linum","Lonicera","Lycopodium","Lysimachia","Lythraceae","Malus","Malvaceae","Melanthiaceae","Mercurialis","Montiaceae","Moraceae","Myrica","Myrtaceae","Nartheciaceae","Nerium","Nitrariaceae","Olea","Oleaceae","Onagraceae","Ononis","Ophioglossaceae","Orobanchaceae","Osmundaceae","Oxalidaceae","Oxyria.Rumex","Paliurus","Papaveraceae","Parrotia","Phillyrea","Picea","Picea.orientalis","Pinus..diploxylon.","Pinus..haploxylon.","Pistacia","Plantaginaceae","Platanus","Plumbaginaceae","Poaceae","Polemoniaceae","Polygalaceae","Polygonaceae","Polygonum","Polypodiales","Populus","Portulacaceae","Potentilla","Primulaceae","Prunus","Pteridaceae","Pterocarya","Quercus.deciduous","Quercus.evergreen","Quercus.intermediate","Ranunculaceae","Ranunculus","Resedaceae","Rhamnaceae","Rhamnus","Rhododendron","Rhus","Ribes","Rosaceae","Rosmarinus","Rubiaceae","Rubus","Ruscus","Salix","Salvia","Sambucus","Sanguisorba.group","Santalaceae","Saxifragaceae","Scrophulariaceae","Solanaceae","Sorbus","Styrax","Tamarix","Taxus","Teucrium","Thalictrum","Thymelaeaceae","Tilia","Tofieldia","Trollius","Ulmus","Ulmus.Zelkova","Urticaceae","Vaccinium","Valerianaceae","Verbenaceae","Viburnum","Violaceae","Viscum","Vitex","Ziziphus","Zygophyllaceae"
"432","Basa de la Mora",1521,13.5107407116215,0.00321543408360129,0,0,0,0,0,0,0.022508038585209,0,0,0,0,0,0,0,0,0.0482315112540193,0,0,0,0.00643086816720257,0,0,0.0289389067524116,0,0,0,0,0,0,0,0,0,0,0,0,0.00964630225080386,0,0,0,0,0,0,0.0128617363344051,0,0,0,0,0,0,0.0192926045016077,0,0.00321543408360129,0,0.0128617363344051,0.00643086816720257,0,0,0,0,0,0,0,0,0,0,0.0192926045016077,0,0,0.067524115755627,0.0257234726688103,0.0160771704180064,0,0,0.00321543408360129,0,0,0,0,0,0,0,0,0,0,0,0.00321543408360129,0,0,0,0,0.0482315112540193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321543408360129,0,0,0,0,0,0,0.00321543408360129,0,0,0,0,0,0,0.392282958199357,0,0.00321543408360129,0.00964630225080386,0,0,0.0643086816720257,0,0,0,0,0,0,0,0,0.0128617363344051,0,0,0,0.0289389067524116,0.00643086816720257,0.00964630225080386,0.022508038585209,0.00964630225080386,0,0,0,0,0,0,0.0160771704180064,0,0.00321543408360129,0,0,0,0,0,0,0,0,0.0289389067524116,0,0,0,0.00321543408360129,0,0,0.00643086816720257,0,0,0,0,0.00321543408360129,0,0.0160771704180064,0,0,0,0,0,0,0,0,0
"433","Basa de la Mora",1657,14.3983744858492,0.00277008310249307,0,0,0,0,0.00554016620498615,0,0.0166204986149584,0,0,0,0.00554016620498615,0,0,0,0,0.03601108033241,0,0,0,0.00277008310249307,0,0,0.00554016620498615,0,0,0.00277008310249307,0,0,0,0,0,0,0,0,0,0.00277008310249307,0,0,0,0,0,0,0.00554016620498615,0,0,0,0,0,0,0.0193905817174515,0,0.00831024930747922,0,0.0138504155124654,0.00554016620498615,0,0,0,0,0,0,0,0,0,0,0.00831024930747922,0,0,0.0664819944598338,0.0166204986149584,0.0166204986149584,0,0,0.0249307479224377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443213296398892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00277008310249307,0,0,0,0.00277008310249307,0,0,0,0,0.00277008310249307,0,0,0,0,0,0,0,0,0,0.379501385041551,0,0,0.00277008310249307,0,0,0.03601108033241,0,0,0,0,0.00277008310249307,0,0,0,0.0304709141274238,0,0,0,0.0581717451523546,0.0332409972299169,0.0332409972299169,0.0277008310249307,0.0138504155124654,0,0,0,0,0,0,0.0110803324099723,0,0,0,0,0,0,0,0,0,0.00831024930747922,0.0221606648199446,0,0,0,0,0,0,0.00831024930747922,0,0.00554016620498615,0,0,0,0,0.00831024930747922,0,0,0,0,0,0,0,0,0
"434","Basa de la Mora",1745,12.7932742578148,0.00311526479750779,0,0,0,0,0.00623052959501558,0,0.0311526479750779,0,0,0,0.00623052959501558,0,0,0,0,0.0716510903426791,0,0,0,0.00311526479750779,0,0,0.0404984423676012,0,0,0,0,0,0,0.00623052959501558,0,0,0,0,0,0,0,0,0,0,0,0,0.00623052959501558,0,0,0,0,0,0,0.00623052959501558,0,0.00311526479750779,0,0.0311526479750779,0.0124610591900312,0,0,0,0,0,0,0,0,0,0,0.00311526479750779,0,0,0.0467289719626168,0.00311526479750779,0.0186915887850467,0,0.00623052959501558,0.00934579439252336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373831775700935,0,0,0,0,0.00623052959501558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00311526479750779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364485981308411,0,0,0.00311526479750779,0,0,0.121495327102804,0,0,0,0,0,0.00311526479750779,0,0,0.00623052959501558,0,0,0,0.0186915887850467,0.0280373831775701,0.00934579439252336,0.00311526479750779,0.0124610591900312,0,0,0,0,0,0,0.0124610591900312,0,0,0,0,0,0,0,0,0,0,0.00934579439252336,0,0,0,0,0,0,0.00311526479750779,0,0,0,0,0.00623052959501558,0,0.0342679127725857,0,0,0,0,0,0,0,0,0
"435","Basa de la Mora",1882,12.7507037695387,0.0140845070422535,0,0,0,0,0.0028169014084507,0,0.00845070422535211,0,0,0,0,0,0,0,0,0.028169014084507,0,0,0,0.0028169014084507,0,0,0.0169014084507042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028169014084507,0,0,0,0,0.0112676056338028,0,0,0,0,0,0,0.0169014084507042,0,0.0028169014084507,0,0.0197183098591549,0.00845070422535211,0,0,0,0,0,0,0,0.0028169014084507,0,0,0.00845070422535211,0,0,0.0929577464788732,0.0028169014084507,0.047887323943662,0,0,0.00563380281690141,0,0,0,0,0,0,0,0,0,0,0,0.0028169014084507,0,0,0,0,0.0450704225352113,0,0,0,0,0.00845070422535211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028169014084507,0.0028169014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388732394366197,0,0,0.0028169014084507,0,0,0.0619718309859155,0,0,0,0,0.00563380281690141,0.0028169014084507,0,0,0.0028169014084507,0,0,0,0.0535211267605634,0.0140845070422535,0.0140845070422535,0.028169014084507,0.0112676056338028,0,0,0,0,0,0,0.0112676056338028,0,0,0,0,0,0,0,0,0,0,0.0112676056338028,0,0,0,0,0,0,0.0028169014084507,0,0,0,0,0.0028169014084507,0,0.0253521126760563,0,0,0,0,0,0,0,0,0
"436","Basa de la Mora",2018,12.080997006871,0.00313479623824451,0.00313479623824451,0,0,0,0,0,0.0188087774294671,0,0,0,0.00313479623824451,0,0,0,0,0.0282131661442006,0,0,0,0.00940438871473354,0,0,0.0156739811912226,0,0,0,0,0,0,0,0,0,0,0.00313479623824451,0,0,0,0.00313479623824451,0,0,0,0,0.0188087774294671,0,0,0,0,0,0,0.0156739811912226,0,0,0,0.0344827586206897,0.00313479623824451,0,0,0,0,0,0,0,0.00313479623824451,0,0,0.00940438871473354,0,0,0.106583072100313,0.0125391849529781,0.0125391849529781,0,0.00313479623824451,0.00940438871473354,0,0,0,0,0,0,0,0,0,0,0,0.00626959247648903,0,0,0,0,0.0407523510971787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00940438871473354,0,0,0,0.00313479623824451,0,0,0,0,0,0,0,0,0,0,0.404388714733542,0,0,0,0,0,0.0752351097178683,0,0,0,0,0.00313479623824451,0,0,0,0.00313479623824451,0,0,0,0.0188087774294671,0.0313479623824451,0.0344827586206897,0.00940438871473354,0.00626959247648903,0,0,0,0,0,0,0.0156739811912226,0,0.00313479623824451,0,0,0,0,0,0,0,0,0.00313479623824451,0,0,0,0,0,0,0.00313479623824451,0,0,0,0,0,0,0.0125391849529781,0,0,0,0,0,0,0,0,0
"437","Basa de la Mora",2176,14.0964308720533,0.00835654596100279,0,0,0,0,0.00278551532033426,0,0.00835654596100279,0,0,0,0.011142061281337,0,0,0,0,0.064066852367688,0,0,0,0.00835654596100279,0,0,0.0222841225626741,0,0,0.00278551532033426,0,0,0,0,0,0,0,0,0,0.00278551532033426,0,0,0,0,0,0,0.011142061281337,0,0,0,0,0,0,0.011142061281337,0,0,0,0.0194986072423398,0.011142061281337,0,0,0,0,0,0,0,0,0,0,0.00835654596100279,0,0,0.0919220055710306,0.00278551532033426,0.011142061281337,0,0.00557103064066852,0.011142061281337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501392757660167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00835654596100279,0,0,0,0,0.00278551532033426,0,0,0,0,0,0,0,0,0,0.356545961002786,0,0,0.00278551532033426,0,0,0.0668523676880223,0,0,0,0,0.00557103064066852,0,0,0,0.011142061281337,0,0,0,0.0334261838440111,0.0250696378830084,0.0362116991643454,0.0222841225626741,0.00557103064066852,0,0,0,0,0,0,0.00557103064066852,0,0,0,0,0,0,0,0,0,0,0.00557103064066852,0,0,0,0,0,0,0.011142061281337,0,0.00557103064066852,0,0,0,0,0.0306406685236769,0,0,0,0,0,0,0,0,0
"438","Basa de la Mora",2350,14.4060450376312,0.014367816091954,0,0,0,0,0.0028735632183908,0,0.0201149425287356,0,0,0,0.00574712643678161,0,0,0,0,0.0459770114942529,0,0,0,0.00574712643678161,0,0,0.0229885057471264,0,0,0.00574712643678161,0,0,0,0.0028735632183908,0,0,0,0.0028735632183908,0,0.0028735632183908,0,0,0,0,0,0,0.0201149425287356,0,0,0,0,0,0,0.00862068965517241,0,0,0,0.0201149425287356,0.0114942528735632,0,0,0,0,0,0,0,0.0028735632183908,0,0,0.0028735632183908,0,0,0.0689655172413793,0,0.0028735632183908,0,0,0.014367816091954,0,0,0,0,0.00574712643678161,0,0,0,0,0,0,0.0028735632183908,0,0,0.0028735632183908,0,0.0172413793103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028735632183908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373563218390805,0,0,0.00862068965517241,0,0,0.0689655172413793,0,0,0,0,0.0028735632183908,0,0,0,0.0028735632183908,0,0,0,0.0574712643678161,0.014367816091954,0.0114942528735632,0.0229885057471264,0.014367816091954,0,0,0,0,0,0,0.0114942528735632,0,0.0028735632183908,0,0,0.00862068965517241,0,0,0,0,0,0.0028735632183908,0,0,0,0,0,0,0.0114942528735632,0.0028735632183908,0.0028735632183908,0,0,0.0028735632183908,0,0.0603448275862069,0,0,0,0,0,0,0,0,0
"439","Basa de la Mora",2523,14.9775567728701,0.0245700245700246,0,0,0,0,0.00245700245700246,0,0.0171990171990172,0,0,0,0.00737100737100737,0,0,0,0,0.0810810810810811,0,0,0,0.00491400491400491,0,0,0.00737100737100737,0,0.00245700245700246,0.00245700245700246,0,0,0,0,0,0,0.00245700245700246,0,0,0,0,0,0,0,0,0,0.00245700245700246,0,0,0,0,0,0,0.0221130221130221,0,0,0,0.0294840294840295,0.00491400491400491,0,0,0,0,0,0,0,0,0,0,0.0221130221130221,0,0,0.0810810810810811,0.00491400491400491,0.00982800982800983,0,0,0.00982800982800983,0,0,0,0,0.00491400491400491,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0.00491400491400491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343980343980344,0,0,0.00491400491400491,0,0,0.0687960687960688,0,0,0,0,0.00491400491400491,0.00245700245700246,0,0,0.00737100737100737,0,0,0,0.0466830466830467,0.0221130221130221,0.0245700245700246,0.0221130221130221,0.0147420147420147,0,0,0,0,0,0,0.0122850122850123,0,0,0,0,0.00245700245700246,0,0,0,0,0,0.00982800982800983,0,0,0,0.00245700245700246,0,0,0.00982800982800983,0,0.00245700245700246,0,0,0.00245700245700246,0,0.0196560196560197,0,0,0,0,0,0,0,0,0
"440","Basa de la Mora",2697,11.7053540493179,0.0264550264550265,0,0,0,0,0,0,0.0158730158730159,0,0,0,0.00529100529100529,0,0,0,0,0.0767195767195767,0,0,0,0.0105820105820106,0,0,0.0291005291005291,0,0,0.00264550264550265,0,0,0,0,0,0,0,0,0,0,0,0.00264550264550265,0,0,0,0,0.00529100529100529,0,0,0,0,0,0,0.0132275132275132,0,0.00264550264550265,0,0.0158730158730159,0,0,0,0,0,0,0,0,0,0,0,0.00529100529100529,0,0,0.0740740740740741,0.00264550264550265,0.00793650793650794,0,0,0.0185185185185185,0,0,0,0,0.00264550264550265,0,0,0,0,0,0,0,0,0,0,0,0.0317460317460317,0,0,0,0,0.00264550264550265,0,0,0,0,0,0,0.00264550264550265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415343915343915,0,0,0.00793650793650794,0,0,0.0608465608465608,0,0,0,0,0.00264550264550265,0.00264550264550265,0,0,0.00793650793650794,0,0,0,0.0396825396825397,0.0238095238095238,0.0211640211640212,0.0185185185185185,0,0,0,0,0,0,0,0.0105820105820106,0,0,0,0,0.00264550264550265,0,0,0,0,0,0.00529100529100529,0,0,0,0.00264550264550265,0,0,0.0105820105820106,0,0,0,0,0,0,0.0105820105820106,0,0,0,0,0,0,0,0,0
"441","Basa de la Mora",2788,14.8031592011089,0.00923076923076923,0,0,0,0,0.00615384615384615,0,0.0215384615384615,0,0,0,0.00615384615384615,0,0,0,0,0.0276923076923077,0,0,0,0,0,0,0.0276923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00615384615384615,0,0,0,0,0,0,0.0276923076923077,0,0.00307692307692308,0,0.0184615384615385,0.0123076923076923,0,0,0,0,0,0,0,0.00307692307692308,0,0,0.00615384615384615,0,0,0.101538461538462,0.00923076923076923,0.0123076923076923,0,0,0.0123076923076923,0,0,0,0,0.00307692307692308,0,0,0,0,0,0,0,0,0,0,0,0.0369230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00615384615384615,0,0,0,0,0.00307692307692308,0,0,0.00307692307692308,0,0,0,0,0,0,0.356923076923077,0,0,0.00307692307692308,0,0,0.0553846153846154,0,0,0,0,0.00307692307692308,0.00307692307692308,0,0,0.00307692307692308,0,0,0,0.0615384615384615,0.0307692307692308,0.0123076923076923,0.0246153846153846,0.0153846153846154,0,0,0,0,0,0,0.0246153846153846,0,0,0,0,0.00307692307692308,0,0,0,0,0,0.00615384615384615,0,0,0,0.00307692307692308,0,0,0.0123076923076923,0.00307692307692308,0,0,0,0.00615384615384615,0,0.00923076923076923,0,0,0,0,0,0,0,0,0
"442","Basa de la Mora",2887,10.9289466658035,0.0122324159021407,0,0,0,0,0,0,0.0214067278287462,0,0,0,0.00611620795107034,0,0,0,0,0.018348623853211,0,0,0,0.00611620795107034,0,0,0.018348623853211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00611620795107034,0,0,0,0,0,0,0.0244648318042813,0,0,0,0.036697247706422,0.00611620795107034,0,0,0,0,0,0,0,0,0,0,0.00611620795107034,0,0,0.113149847094801,0,0.0152905198776758,0,0,0.0152905198776758,0,0,0,0,0,0,0,0,0,0.00305810397553517,0,0,0,0,0,0,0.0214067278287462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415902140672783,0,0,0.00917431192660551,0,0,0.0703363914373089,0,0,0,0,0,0,0,0,0.00305810397553517,0,0,0,0.0397553516819572,0.0305810397553517,0.0244648318042813,0.0244648318042813,0.0152905198776758,0,0,0,0,0,0,0.0152905198776758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00611620795107034,0,0,0,0,0.00305810397553517,0,0.00917431192660551,0,0.00305810397553517,0,0,0,0,0,0,0
"443","Basa de la Mora",2985,12.0422373733722,0.047887323943662,0,0,0,0,0,0,0.0140845070422535,0,0,0,0.00563380281690141,0,0,0,0,0.0253521126760563,0,0,0,0.0028169014084507,0,0,0.0140845070422535,0,0.0028169014084507,0,0,0,0,0,0,0,0.00563380281690141,0,0,0,0,0,0,0,0,0,0.00563380281690141,0,0,0,0,0,0,0.0197183098591549,0,0,0,0.00845070422535211,0.00563380281690141,0,0,0,0,0,0,0,0.00845070422535211,0,0,0.0112676056338028,0,0.0028169014084507,0.0591549295774648,0.0028169014084507,0.0140845070422535,0,0,0.0197183098591549,0.0028169014084507,0,0,0,0.0028169014084507,0,0,0,0,0.0028169014084507,0,0,0,0,0,0,0.0225352112676056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028169014084507,0,0,0,0.0028169014084507,0.0028169014084507,0,0,0.0028169014084507,0,0,0,0,0,0,0.450704225352113,0,0,0.0112676056338028,0,0,0.0394366197183099,0,0,0,0,0,0,0,0,0.0028169014084507,0,0,0,0.0535211267605634,0.0140845070422535,0.0197183098591549,0.00845070422535211,0.0169014084507042,0,0,0,0,0,0,0.0253521126760563,0,0,0,0,0,0,0,0,0,0,0.0112676056338028,0,0,0,0,0,0,0.00563380281690141,0.0028169014084507,0,0,0,0,0,0.0169014084507042,0,0.0028169014084507,0,0,0,0,0,0,0
"444","Basa de la Mora",3084,9.59898816831335,0.013262599469496,0,0,0,0,0.0026525198938992,0,0.0185676392572944,0,0,0,0,0,0,0,0,0.013262599469496,0,0,0,0.00530503978779841,0,0,0.0238726790450928,0,0,0.0026525198938992,0,0.0026525198938992,0,0.0026525198938992,0,0,0.00530503978779841,0,0,0,0,0,0,0,0,0,0.013262599469496,0,0,0,0,0.0026525198938992,0,0.0185676392572944,0,0,0,0.0159151193633952,0.0106100795755968,0,0,0,0,0,0,0,0,0,0,0.00530503978779841,0,0,0.0689655172413793,0.0026525198938992,0.00530503978779841,0,0,0.0159151193633952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026525198938992,0,0,0,0,0,0,0.490716180371353,0,0,0.0026525198938992,0,0,0.0583554376657825,0,0,0,0,0.0026525198938992,0,0,0,0,0,0,0,0.0530503978779841,0.0238726790450928,0.0159151193633952,0.0106100795755968,0.0106100795755968,0,0,0,0,0,0.0026525198938992,0.0238726790450928,0,0,0,0,0,0,0,0,0,0,0.00530503978779841,0,0,0,0,0,0,0.0026525198938992,0,0,0,0,0,0,0.0106100795755968,0,0,0,0,0,0,0,0,0
"445","Basa de la Mora",3183,14.2106431678177,0.028125,0,0,0,0,0.003125,0,0.025,0,0,0,0.003125,0,0,0,0,0.01875,0,0,0,0.003125,0,0,0.009375,0,0,0,0,0.003125,0,0,0,0,0,0,0,0.009375,0,0,0,0,0,0,0.009375,0,0,0,0,0,0,0.015625,0,0.003125,0,0.034375,0.028125,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0.053125,0,0.0125,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034375,0,0,0,0,0.003125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003125,0,0,0,0,0.003125,0,0,0,0,0,0,0,0,0,0.353125,0,0.003125,0.009375,0,0,0.06875,0,0,0,0,0,0,0,0,0.003125,0,0,0,0.078125,0.015625,0.01875,0.03125,0.015625,0,0,0,0,0,0,0.046875,0,0,0,0,0,0,0,0,0,0,0.00625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0
"446","Basa de la Mora",3281,17.9799083696967,0.012987012987013,0,0,0,0,0.012987012987013,0,0.0162337662337662,0,0,0,0.00974025974025974,0,0,0,0,0.00649350649350649,0,0,0,0.00649350649350649,0,0,0.0227272727272727,0,0,0.00324675324675325,0,0.00649350649350649,0,0.00324675324675325,0,0,0,0,0,0.00324675324675325,0,0,0,0,0,0,0.0162337662337662,0,0,0,0,0,0,0.0357142857142857,0,0.00649350649350649,0,0.0292207792207792,0.00649350649350649,0,0,0,0,0,0,0,0.00324675324675325,0,0,0.0162337662337662,0,0,0.0974025974025974,0.00324675324675325,0.0162337662337662,0,0,0.0162337662337662,0,0,0,0,0,0,0,0,0,0,0,0.00324675324675325,0,0,0,0,0.0194805194805195,0,0,0,0,0.00324675324675325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324675324675325,0,0,0,0,0.00324675324675325,0,0,0,0,0.00649350649350649,0,0,0,0,0.288961038961039,0,0,0.00974025974025974,0,0,0.0844155844155844,0,0,0,0,0,0,0,0,0.00649350649350649,0,0,0,0.0357142857142857,0.0584415584415584,0.0487012987012987,0.00324675324675325,0.00324675324675325,0,0,0,0,0,0,0.00649350649350649,0,0.00324675324675325,0,0,0.00324675324675325,0,0,0,0,0.00324675324675325,0.00974025974025974,0,0,0,0,0,0,0.00649350649350649,0,0.00324675324675325,0,0,0.00974025974025974,0,0.0194805194805195,0,0,0,0,0,0,0,0,0
"447","Basa de la Mora",3380,15.3829913228576,0.0171428571428571,0,0,0,0,0.0171428571428571,0,0.0142857142857143,0,0,0,0.0114285714285714,0,0,0,0,0.0257142857142857,0,0,0,0.0114285714285714,0,0,0.0114285714285714,0,0,0.00285714285714286,0,0,0,0.0114285714285714,0,0,0.00571428571428571,0,0,0.0114285714285714,0,0,0,0,0,0,0.0142857142857143,0,0,0,0,0,0,0.0257142857142857,0,0,0,0.02,0.00285714285714286,0,0,0,0,0,0,0,0.00285714285714286,0,0,0.0142857142857143,0,0,0.0628571428571429,0.00285714285714286,0.0171428571428571,0,0,0.00571428571428571,0,0,0,0.00285714285714286,0.00571428571428571,0,0,0,0,0,0,0,0,0.00285714285714286,0,0,0.0285714285714286,0,0,0,0,0.00285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00285714285714286,0,0,0,0,0,0,0,0,0,0.388571428571429,0,0,0.00857142857142857,0,0,0.0485714285714286,0,0,0.00285714285714286,0,0.00285714285714286,0,0,0,0.00285714285714286,0,0,0,0.0285714285714286,0.0428571428571429,0.0314285714285714,0.00571428571428571,0.00857142857142857,0,0,0.00285714285714286,0,0,0.00285714285714286,0.00857142857142857,0,0,0,0,0.00571428571428571,0,0,0,0,0,0.00857142857142857,0,0,0,0,0,0,0.00857142857142857,0,0,0,0,0.00571428571428571,0,0.0228571428571429,0,0,0,0,0,0,0,0,0
"448","Basa de la Mora",3475,15.3228228655694,0.0185758513931889,0,0,0,0,0.0154798761609907,0,0.0247678018575851,0,0,0,0.00928792569659443,0,0,0,0,0.0247678018575851,0,0,0,0.00619195046439629,0,0,0.0154798761609907,0,0,0.00309597523219814,0,0,0,0.00619195046439629,0,0,0,0,0,0.00309597523219814,0,0,0,0,0,0,0.0123839009287926,0,0,0,0,0,0,0.0495356037151703,0,0,0,0.0154798761609907,0.0123839009287926,0,0,0,0,0,0,0,0,0,0,0.0123839009287926,0,0,0.0743034055727554,0.0123839009287926,0.0123839009287926,0,0,0.0154798761609907,0,0,0,0,0,0,0,0,0,0.00309597523219814,0,0,0,0.00309597523219814,0,0,0.0247678018575851,0,0,0,0,0.00309597523219814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309597523219814,0.00309597523219814,0,0,0,0,0,0,0,0,0,0.362229102167183,0,0,0.00309597523219814,0,0,0.043343653250774,0,0,0,0,0.00619195046439629,0,0,0,0,0,0,0,0.0340557275541796,0.043343653250774,0.0464396284829721,0.00928792569659443,0.0123839009287926,0,0,0,0,0,0,0.00619195046439629,0,0.00309597523219814,0,0,0,0,0,0,0,0,0.0154798761609907,0,0,0,0,0,0,0,0,0.00309597523219814,0,0,0.00309597523219814,0,0.0154798761609907,0,0.00309597523219814,0,0,0,0,0,0,0
"449","Basa de la Mora",3568,17.0012792438272,0.034375,0,0,0,0,0.00625,0,0.021875,0,0,0,0.00625,0,0,0,0,0.009375,0,0,0,0.009375,0,0,0.034375,0,0.003125,0.00625,0,0,0,0.003125,0,0,0.003125,0,0,0,0,0,0,0,0,0,0.034375,0,0,0,0,0,0,0.04375,0,0,0,0.025,0.00625,0,0,0,0,0,0,0,0.003125,0,0,0.021875,0,0,0.08125,0.0125,0.015625,0,0,0.009375,0.003125,0,0,0,0,0,0,0,0,0.003125,0,0,0,0,0,0,0.028125,0,0,0,0,0.009375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34375,0,0,0,0,0,0.059375,0,0,0,0,0.003125,0.009375,0,0,0.00625,0,0,0,0.015625,0.021875,0.009375,0.01875,0.009375,0,0,0.003125,0,0,0,0.003125,0,0.003125,0,0,0.003125,0,0,0,0,0,0.021875,0,0,0,0.003125,0,0,0.00625,0,0.003125,0,0,0,0,0.01875,0,0,0,0,0,0,0,0,0
